Id1;Id2;Distance
CRW_23S_E_A_27;CRW_23S_E_A_28;955.25
CRW_23S_E_A_27;CRW_23S_E_A_4;2917.5
CRW_23S_E_A_27;CRW_23S_E_F_20;3803.25
CRW_23S_E_A_27;CRW_23S_E_F_21;4313.25
CRW_23S_E_A_27;CRW_23S_E_F_29;1530
CRW_23S_E_A_27;CRW_23S_E_G_2;2773.25
CRW_23S_E_A_27;CRW_23S_E_M_12;4705.5
CRW_23S_E_A_27;CRW_23S_E_M_13;4751
CRW_23S_E_A_27;CRW_23S_E_M_15;4146
CRW_23S_E_A_27;CRW_23S_E_M_17;4875.5
CRW_23S_E_A_27;CRW_23S_E_M_18;4165.5
CRW_23S_E_A_27;CRW_23S_E_M_19;4142.75
CRW_23S_E_A_27;CRW_23S_E_M_22;3958
CRW_23S_E_A_27;CRW_23S_E_M_7;4488.75
CRW_23S_E_A_27;CRW_23S_E_V_1;2789.5
CRW_23S_E_A_27;CRW_23S_E_V_23;3457
CRW_23S_E_A_27;CRW_23S_E_V_24;1776
CRW_23S_E_A_27;CRW_23S_E_V_26;1776
CRW_23S_E_A_27;CRW_23S_E_V_5;2764.75
CRW_23S_E_A_27;CRW_23S_E_V_6;2826.75
CRW_23S_E_A_28;CRW_23S_E_A_4;3331.5
CRW_23S_E_A_28;CRW_23S_E_F_20;5289.25
CRW_23S_E_A_28;CRW_23S_E_F_21;4641.75
CRW_23S_E_A_28;CRW_23S_E_F_29;1892.75
CRW_23S_E_A_28;CRW_23S_E_G_2;2806.25
CRW_23S_E_A_28;CRW_23S_E_M_12;5284.5
CRW_23S_E_A_28;CRW_23S_E_M_13;4759
CRW_23S_E_A_28;CRW_23S_E_M_15;4607.25
CRW_23S_E_A_28;CRW_23S_E_M_17;4597.75
CRW_23S_E_A_28;CRW_23S_E_M_18;4834.5
CRW_23S_E_A_28;CRW_23S_E_M_19;5097.5
CRW_23S_E_A_28;CRW_23S_E_M_22;4409.25
CRW_23S_E_A_28;CRW_23S_E_M_7;4990
CRW_23S_E_A_28;CRW_23S_E_V_1;2936.25
CRW_23S_E_A_28;CRW_23S_E_V_23;4105
CRW_23S_E_A_28;CRW_23S_E_V_24;2069.5
CRW_23S_E_A_28;CRW_23S_E_V_26;2069.5
CRW_23S_E_A_28;CRW_23S_E_V_5;3089
CRW_23S_E_A_28;CRW_23S_E_V_6;3110.5
CRW_23S_E_A_4;CRW_23S_E_F_20;1912.75
CRW_23S_E_A_4;CRW_23S_E_F_21;2995
CRW_23S_E_A_4;CRW_23S_E_F_29;2636.5
CRW_23S_E_A_4;CRW_23S_E_G_2;1354.25
CRW_23S_E_A_4;CRW_23S_E_M_12;2805.75
CRW_23S_E_A_4;CRW_23S_E_M_13;2411
CRW_23S_E_A_4;CRW_23S_E_M_15;2384
CRW_23S_E_A_4;CRW_23S_E_M_17;2497
CRW_23S_E_A_4;CRW_23S_E_M_18;2576.5
CRW_23S_E_A_4;CRW_23S_E_M_19;2459.25
CRW_23S_E_A_4;CRW_23S_E_M_22;2215.75
CRW_23S_E_A_4;CRW_23S_E_M_7;2730.25
CRW_23S_E_A_4;CRW_23S_E_V_1;1304.25
CRW_23S_E_A_4;CRW_23S_E_V_23;2104.25
CRW_23S_E_A_4;CRW_23S_E_V_24;2621.25
CRW_23S_E_A_4;CRW_23S_E_V_26;2621.25
CRW_23S_E_A_4;CRW_23S_E_V_5;1400
CRW_23S_E_A_4;CRW_23S_E_V_6;1476.25
CRW_23S_E_F_20;CRW_23S_E_F_21;3212.5
CRW_23S_E_F_20;CRW_23S_E_F_29;3530.75
CRW_23S_E_F_20;CRW_23S_E_G_2;2332.5
CRW_23S_E_F_20;CRW_23S_E_M_12;3277.75
CRW_23S_E_F_20;CRW_23S_E_M_13;2848
CRW_23S_E_F_20;CRW_23S_E_M_15;2847
CRW_23S_E_F_20;CRW_23S_E_M_17;2810.5
CRW_23S_E_F_20;CRW_23S_E_M_18;2829.5
CRW_23S_E_F_20;CRW_23S_E_M_19;2740
CRW_23S_E_F_20;CRW_23S_E_M_22;2560.25
CRW_23S_E_F_20;CRW_23S_E_M_7;3088
CRW_23S_E_F_20;CRW_23S_E_V_1;2323.75
CRW_23S_E_F_20;CRW_23S_E_V_23;2774.5
CRW_23S_E_F_20;CRW_23S_E_V_24;3491
CRW_23S_E_F_20;CRW_23S_E_V_26;3491
CRW_23S_E_F_20;CRW_23S_E_V_5;2408
CRW_23S_E_F_20;CRW_23S_E_V_6;2449.5
CRW_23S_E_F_21;CRW_23S_E_F_29;3909.25
CRW_23S_E_F_21;CRW_23S_E_G_2;3232.5
CRW_23S_E_F_21;CRW_23S_E_M_12;4254.25
CRW_23S_E_F_21;CRW_23S_E_M_13;3978.75
CRW_23S_E_F_21;CRW_23S_E_M_15;3854.5
CRW_23S_E_F_21;CRW_23S_E_M_17;3896.75
CRW_23S_E_F_21;CRW_23S_E_M_18;3862
CRW_23S_E_F_21;CRW_23S_E_M_19;3839.25
CRW_23S_E_F_21;CRW_23S_E_M_22;3659.75
CRW_23S_E_F_21;CRW_23S_E_M_7;4156.25
CRW_23S_E_F_21;CRW_23S_E_V_1;3030
CRW_23S_E_F_21;CRW_23S_E_V_23;3429.25
CRW_23S_E_F_21;CRW_23S_E_V_24;4096.25
CRW_23S_E_F_21;CRW_23S_E_V_26;4096.25
CRW_23S_E_F_21;CRW_23S_E_V_5;2701.25
CRW_23S_E_F_21;CRW_23S_E_V_6;3266
CRW_23S_E_F_29;CRW_23S_E_G_2;2151.5
CRW_23S_E_F_29;CRW_23S_E_M_12;4046.25
