Id1;Id2;Distance
CRW_5S_A_C_20;CRW_5S_A_C_22;19
CRW_5S_A_C_20;CRW_5S_A_C_23;19
CRW_5S_A_C_20;CRW_5S_A_C_24;19
CRW_5S_A_C_20;CRW_5S_A_C_25;19
CRW_5S_A_C_20;CRW_5S_A_E_10;19
CRW_5S_A_C_20;CRW_5S_A_E_11;19
CRW_5S_A_C_20;CRW_5S_A_E_12;19
CRW_5S_A_C_20;CRW_5S_A_E_13;19
CRW_5S_A_C_20;CRW_5S_A_E_14;19
CRW_5S_A_C_20;CRW_5S_A_E_15;20
CRW_5S_A_C_20;CRW_5S_A_E_16;18
CRW_5S_A_C_20;CRW_5S_A_E_17;19
CRW_5S_A_C_20;CRW_5S_A_E_18;19
CRW_5S_A_C_20;CRW_5S_A_E_19;24
CRW_5S_A_C_20;CRW_5S_A_E_2;24
CRW_5S_A_C_20;CRW_5S_A_E_21;20
CRW_5S_A_C_20;CRW_5S_A_E_26;20
CRW_5S_A_C_20;CRW_5S_A_E_27;21
CRW_5S_A_C_20;CRW_5S_A_E_3;23
CRW_5S_A_C_20;CRW_5S_A_E_4;23
CRW_5S_A_C_20;CRW_5S_A_E_5;23
CRW_5S_A_C_20;CRW_5S_A_E_6;23
CRW_5S_A_C_20;CRW_5S_A_E_7;23
CRW_5S_A_C_20;CRW_5S_A_E_8;24
CRW_5S_A_C_20;CRW_5S_A_E_9;21
CRW_5S_A_C_22;CRW_5S_A_C_23;3
CRW_5S_A_C_22;CRW_5S_A_C_24;3
CRW_5S_A_C_22;CRW_5S_A_C_25;3
CRW_5S_A_C_22;CRW_5S_A_E_10;3
CRW_5S_A_C_22;CRW_5S_A_E_11;6
CRW_5S_A_C_22;CRW_5S_A_E_12;6
CRW_5S_A_C_22;CRW_5S_A_E_13;3
CRW_5S_A_C_22;CRW_5S_A_E_14;3
CRW_5S_A_C_22;CRW_5S_A_E_15;5
CRW_5S_A_C_22;CRW_5S_A_E_16;2
CRW_5S_A_C_22;CRW_5S_A_E_17;6
CRW_5S_A_C_22;CRW_5S_A_E_18;4
CRW_5S_A_C_22;CRW_5S_A_E_19;8
CRW_5S_A_C_22;CRW_5S_A_E_2;8
CRW_5S_A_C_22;CRW_5S_A_E_21;4
CRW_5S_A_C_22;CRW_5S_A_E_26;4
CRW_5S_A_C_22;CRW_5S_A_E_27;5
CRW_5S_A_C_22;CRW_5S_A_E_3;8
