Id1;Id2;Distance
CRW_16S_B_Ac_106;CRW_16S_B_Ac_108;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_109;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_10;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_110;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_111;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_112;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_113;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_114;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_126;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_145;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_163;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_164;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_165;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_166;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_167;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_169;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_170;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_171;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_173;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_174;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_178;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_179;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_180;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_181;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_182;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_183;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_184;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_186;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_187;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_188;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_189;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_190;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_191;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_193;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_194;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_195;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_196;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_197;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_199;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_200;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_201;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_202;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_203;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_204;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_205;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_206;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_207;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_3;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_55;0
CRW_16S_B_Ac_106;CRW_16S_B_Ac_75;0
CRW_16S_B_Ac_106;CRW_16S_B_Aci_1;0
CRW_16S_B_Ac_106;CRW_16S_B_Aci_92;0
CRW_16S_B_Ac_106;CRW_16S_B_Aq_8;0
CRW_16S_B_Ac_106;CRW_16S_B_Aq_9;0
CRW_16S_B_Ac_106;CRW_16S_B_Ba_135;0
CRW_16S_B_Ac_106;CRW_16S_B_Ba_17;0
CRW_16S_B_Ac_106;CRW_16S_B_C_38;0
CRW_16S_B_Ac_106;CRW_16S_B_C_39;0
CRW_16S_B_Ac_106;CRW_16S_B_C_40;0
CRW_16S_B_Ac_106;CRW_16S_B_Ch_136;0
CRW_16S_B_Ac_106;CRW_16S_B_Chl_210;0
CRW_16S_B_Ac_106;CRW_16S_B_Cy_107;0
