Id1;Id2;Distance
CRW_23S_B_Ac_34;CRW_23S_B_Ac_35;529.5
CRW_23S_B_Ac_34;CRW_23S_B_C_13;930.25
CRW_23S_B_Ac_34;CRW_23S_B_D_20;908
CRW_23S_B_Ac_34;CRW_23S_B_D_21;907.5
CRW_23S_B_Ac_34;CRW_23S_B_D_49;1000.25
CRW_23S_B_Ac_34;CRW_23S_B_F_16;853
CRW_23S_B_Ac_34;CRW_23S_B_F_17;844.5
CRW_23S_B_Ac_34;CRW_23S_B_F_18;844.5
CRW_23S_B_Ac_34;CRW_23S_B_F_19;849
CRW_23S_B_Ac_34;CRW_23S_B_F_22;837.25
CRW_23S_B_Ac_34;CRW_23S_B_F_23;916
CRW_23S_B_Ac_34;CRW_23S_B_F_30;805.5
CRW_23S_B_Ac_34;CRW_23S_B_F_32;805.5
CRW_23S_B_Ac_34;CRW_23S_B_F_33;788.75
CRW_23S_B_Ac_34;CRW_23S_B_F_3;806.75
CRW_23S_B_Ac_34;CRW_23S_B_F_45;770
CRW_23S_B_Ac_34;CRW_23S_B_F_46;782.25
CRW_23S_B_Ac_34;CRW_23S_B_F_4;788.25
CRW_23S_B_Ac_34;CRW_23S_B_P_10;942.5
CRW_23S_B_Ac_34;CRW_23S_B_P_11;943
CRW_23S_B_Ac_34;CRW_23S_B_P_12;917.75
CRW_23S_B_Ac_34;CRW_23S_B_P_1;887.75
CRW_23S_B_Ac_34;CRW_23S_B_P_24;878
CRW_23S_B_Ac_34;CRW_23S_B_P_27;894.75
CRW_23S_B_Ac_34;CRW_23S_B_P_28;1093.5
CRW_23S_B_Ac_34;CRW_23S_B_P_29;884.25
CRW_23S_B_Ac_34;CRW_23S_B_P_2;886.5
CRW_23S_B_Ac_34;CRW_23S_B_P_38;894.5
CRW_23S_B_Ac_34;CRW_23S_B_P_39;897
CRW_23S_B_Ac_34;CRW_23S_B_P_40;967.75
CRW_23S_B_Ac_34;CRW_23S_B_P_41;884.5
CRW_23S_B_Ac_34;CRW_23S_B_P_43;1049
CRW_23S_B_Ac_34;CRW_23S_B_P_44;952
CRW_23S_B_Ac_34;CRW_23S_B_P_5;1043.25
CRW_23S_B_Ac_34;CRW_23S_B_P_6;987.5
CRW_23S_B_Ac_34;CRW_23S_B_P_7;1094.5
CRW_23S_B_Ac_34;CRW_23S_B_P_9;926.25
CRW_23S_B_Ac_34;CRW_23S_B_S_31;822.5
CRW_23S_B_Ac_34;CRW_23S_B_S_50;878.75
CRW_23S_B_Ac_34;CRW_23S_B_S_8;855.5
CRW_23S_B_Ac_34;CRW_23S_B_T_36;958.25
CRW_23S_B_Ac_34;CRW_23S_B_T_37;910.75
CRW_23S_B_Ac_35;CRW_23S_B_C_13;1021.5
CRW_23S_B_Ac_35;CRW_23S_B_D_20;969.75
CRW_23S_B_Ac_35;CRW_23S_B_D_21;969.75
CRW_23S_B_Ac_35;CRW_23S_B_D_49;916
CRW_23S_B_Ac_35;CRW_23S_B_F_16;915.75
CRW_23S_B_Ac_35;CRW_23S_B_F_17;951.5
CRW_23S_B_Ac_35;CRW_23S_B_F_18;954
CRW_23S_B_Ac_35;CRW_23S_B_F_19;922.25
CRW_23S_B_Ac_35;CRW_23S_B_F_22;930.25
CRW_23S_B_Ac_35;CRW_23S_B_F_23;940
