Id1;Id2;Distance
CRW_23S_E_A_27;CRW_23S_E_A_28;2238
CRW_23S_E_A_27;CRW_23S_E_A_4;1873
CRW_23S_E_A_27;CRW_23S_E_F_20;1795
CRW_23S_E_A_27;CRW_23S_E_F_21;1830
CRW_23S_E_A_27;CRW_23S_E_F_29;966
CRW_23S_E_A_27;CRW_23S_E_G_2;1954
CRW_23S_E_A_27;CRW_23S_E_M_12;1310
CRW_23S_E_A_27;CRW_23S_E_M_13;1407
CRW_23S_E_A_27;CRW_23S_E_M_15;1391
CRW_23S_E_A_27;CRW_23S_E_M_17;1366
CRW_23S_E_A_27;CRW_23S_E_M_18;1405
CRW_23S_E_A_27;CRW_23S_E_M_19;1408
CRW_23S_E_A_27;CRW_23S_E_M_22;1463
CRW_23S_E_A_27;CRW_23S_E_M_7;1359
CRW_23S_E_A_27;CRW_23S_E_V_1;1941
CRW_23S_E_A_27;CRW_23S_E_V_23;1837
CRW_23S_E_A_27;CRW_23S_E_V_24;2089
CRW_23S_E_A_27;CRW_23S_E_V_26;2103
CRW_23S_E_A_27;CRW_23S_E_V_5;1942
CRW_23S_E_A_27;CRW_23S_E_V_6;1975
CRW_23S_E_A_28;CRW_23S_E_A_4;1929
CRW_23S_E_A_28;CRW_23S_E_F_20;1851
CRW_23S_E_A_28;CRW_23S_E_F_21;1886
CRW_23S_E_A_28;CRW_23S_E_F_29;2213
CRW_23S_E_A_28;CRW_23S_E_G_2;2010
CRW_23S_E_A_28;CRW_23S_E_M_12;1366
CRW_23S_E_A_28;CRW_23S_E_M_13;1463
CRW_23S_E_A_28;CRW_23S_E_M_15;1447
CRW_23S_E_A_28;CRW_23S_E_M_17;1422
CRW_23S_E_A_28;CRW_23S_E_M_18;1461
CRW_23S_E_A_28;CRW_23S_E_M_19;1464
CRW_23S_E_A_28;CRW_23S_E_M_22;1519
CRW_23S_E_A_28;CRW_23S_E_M_7;1415
CRW_23S_E_A_28;CRW_23S_E_V_1;1997
CRW_23S_E_A_28;CRW_23S_E_V_23;1893
CRW_23S_E_A_28;CRW_23S_E_V_24;2145
CRW_23S_E_A_28;CRW_23S_E_V_26;2159
CRW_23S_E_A_28;CRW_23S_E_V_5;1998
CRW_23S_E_A_28;CRW_23S_E_V_6;2031
CRW_23S_E_A_4;CRW_23S_E_F_20;1470
CRW_23S_E_A_4;CRW_23S_E_F_21;1505
CRW_23S_E_A_4;CRW_23S_E_F_29;1848
CRW_23S_E_A_4;CRW_23S_E_G_2;1629
CRW_23S_E_A_4;CRW_23S_E_M_12;989
CRW_23S_E_A_4;CRW_23S_E_M_13;1088
CRW_23S_E_A_4;CRW_23S_E_M_15;1066
CRW_23S_E_A_4;CRW_23S_E_M_17;1041
CRW_23S_E_A_4;CRW_23S_E_M_18;1082
CRW_23S_E_A_4;CRW_23S_E_M_19;1085
CRW_23S_E_A_4;CRW_23S_E_M_22;1138
CRW_23S_E_A_4;CRW_23S_E_M_7;1036
CRW_23S_E_A_4;CRW_23S_E_V_1;1620
CRW_23S_E_A_4;CRW_23S_E_V_23;1512
CRW_23S_E_A_4;CRW_23S_E_V_24;1780
CRW_23S_E_A_4;CRW_23S_E_V_26;1794
CRW_23S_E_A_4;CRW_23S_E_V_5;1619
CRW_23S_E_A_4;CRW_23S_E_V_6;1650
CRW_23S_E_F_20;CRW_23S_E_F_21;1443
CRW_23S_E_F_20;CRW_23S_E_F_29;1770
CRW_23S_E_F_20;CRW_23S_E_G_2;1551
CRW_23S_E_F_20;CRW_23S_E_M_12;904
CRW_23S_E_F_20;CRW_23S_E_M_13;1003
CRW_23S_E_F_20;CRW_23S_E_M_15;981
CRW_23S_E_F_20;CRW_23S_E_M_17;954
CRW_23S_E_F_20;CRW_23S_E_M_18;997
CRW_23S_E_F_20;CRW_23S_E_M_19;1000
CRW_23S_E_F_20;CRW_23S_E_M_22;1050
CRW_23S_E_F_20;CRW_23S_E_M_7;951
CRW_23S_E_F_20;CRW_23S_E_V_1;1542
CRW_23S_E_F_20;CRW_23S_E_V_23;1450
CRW_23S_E_F_20;CRW_23S_E_V_24;1702
CRW_23S_E_F_20;CRW_23S_E_V_26;1716
CRW_23S_E_F_20;CRW_23S_E_V_5;1541
