Id1;Id2;Distance
CRW_16S_B_Ac_10;CRW_16S_B_Ac_106;243
CRW_16S_B_Ac_10;CRW_16S_B_Ac_108;432
CRW_16S_B_Ac_10;CRW_16S_B_Ac_109;450
CRW_16S_B_Ac_10;CRW_16S_B_Ac_110;452
CRW_16S_B_Ac_10;CRW_16S_B_Ac_111;432
CRW_16S_B_Ac_10;CRW_16S_B_Ac_112;433
CRW_16S_B_Ac_10;CRW_16S_B_Ac_113;431
CRW_16S_B_Ac_10;CRW_16S_B_Ac_114;431
CRW_16S_B_Ac_10;CRW_16S_B_Ac_126;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_145;435
CRW_16S_B_Ac_10;CRW_16S_B_Ac_163;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_164;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_165;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_166;435
CRW_16S_B_Ac_10;CRW_16S_B_Ac_167;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_169;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_170;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_171;435
CRW_16S_B_Ac_10;CRW_16S_B_Ac_173;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_174;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_178;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_179;431
CRW_16S_B_Ac_10;CRW_16S_B_Ac_180;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_181;429
CRW_16S_B_Ac_10;CRW_16S_B_Ac_182;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_183;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_184;441
CRW_16S_B_Ac_10;CRW_16S_B_Ac_186;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_187;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_188;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_189;432
CRW_16S_B_Ac_10;CRW_16S_B_Ac_190;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_191;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_193;441
CRW_16S_B_Ac_10;CRW_16S_B_Ac_194;432
CRW_16S_B_Ac_10;CRW_16S_B_Ac_195;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_196;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_197;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_199;393
CRW_16S_B_Ac_10;CRW_16S_B_Ac_200;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_201;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_202;435
CRW_16S_B_Ac_10;CRW_16S_B_Ac_203;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_204;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_205;434
CRW_16S_B_Ac_10;CRW_16S_B_Ac_206;328
CRW_16S_B_Ac_10;CRW_16S_B_Ac_207;328
CRW_16S_B_Ac_10;CRW_16S_B_Ac_3;950
CRW_16S_B_Ac_10;CRW_16S_B_Ac_55;398
CRW_16S_B_Ac_10;CRW_16S_B_Ac_75;435
CRW_16S_B_Ac_10;CRW_16S_B_Aci_1;925
CRW_16S_B_Ac_10;CRW_16S_B_Aci_92;414
CRW_16S_B_Ac_10;CRW_16S_B_Aq_8;967
CRW_16S_B_Ac_10;CRW_16S_B_Aq_9;967
CRW_16S_B_Ac_10;CRW_16S_B_Ba_135;447
CRW_16S_B_Ac_10;CRW_16S_B_Ba_17;439
CRW_16S_B_Ac_10;CRW_16S_B_C_38;952
CRW_16S_B_Ac_10;CRW_16S_B_C_39;952
CRW_16S_B_Ac_10;CRW_16S_B_C_40;952
CRW_16S_B_Ac_10;CRW_16S_B_Ch_136;368
CRW_16S_B_Ac_10;CRW_16S_B_Chl_210;409
CRW_16S_B_Ac_10;CRW_16S_B_Cy_107;923
CRW_16S_B_Ac_10;CRW_16S_B_Cy_134;923
CRW_16S_B_Ac_10;CRW_16S_B_Cy_208;923
CRW_16S_B_Ac_10;CRW_16S_B_Cy_46;926
CRW_16S_B_Ac_10;CRW_16S_B_Cy_7;926
CRW_16S_B_Ac_10;CRW_16S_B_D_213;377
CRW_16S_B_Ac_10;CRW_16S_B_D_214;432
CRW_16S_B_Ac_10;CRW_16S_B_D_215;436
CRW_16S_B_Ac_10;CRW_16S_B_D_58;438
CRW_16S_B_Ac_10;CRW_16S_B_D_59;438
CRW_16S_B_Ac_10;CRW_16S_B_De_57;956
CRW_16S_B_Ac_10;CRW_16S_B_F_102;442
CRW_16S_B_Ac_10;CRW_16S_B_F_13;954
CRW_16S_B_Ac_10;CRW_16S_B_F_14;413
CRW_16S_B_Ac_10;CRW_16S_B_F_15;431
CRW_16S_B_Ac_10;CRW_16S_B_F_156;411
CRW_16S_B_Ac_10;CRW_16S_B_F_159;449
CRW_16S_B_Ac_10;CRW_16S_B_F_16;413
CRW_16S_B_Ac_10;CRW_16S_B_F_160;951
CRW_16S_B_Ac_10;CRW_16S_B_F_161;950
CRW_16S_B_Ac_10;CRW_16S_B_F_162;435
CRW_16S_B_Ac_10;CRW_16S_B_F_49;366
CRW_16S_B_Ac_10;CRW_16S_B_F_52;307
CRW_16S_B_Ac_10;CRW_16S_B_F_53;310
CRW_16S_B_Ac_10;CRW_16S_B_F_63;952
CRW_16S_B_Ac_10;CRW_16S_B_F_64;443
CRW_16S_B_Ac_10;CRW_16S_B_F_65;433
CRW_16S_B_Ac_10;CRW_16S_B_F_66;447
CRW_16S_B_Ac_10;CRW_16S_B_F_73;928
CRW_16S_B_Ac_10;CRW_16S_B_F_90;438
CRW_16S_B_Ac_10;CRW_16S_B_F_95;450
