Id1;Id2;Distance
CRW_23S_B_Ac_34;CRW_23S_B_Ac_35;895
CRW_23S_B_Ac_34;CRW_23S_B_C_13;1785
CRW_23S_B_Ac_34;CRW_23S_B_D_20;1780
CRW_23S_B_Ac_34;CRW_23S_B_D_21;1780
CRW_23S_B_Ac_34;CRW_23S_B_D_49;1750
CRW_23S_B_Ac_34;CRW_23S_B_F_16;1780
CRW_23S_B_Ac_34;CRW_23S_B_F_17;1784
CRW_23S_B_Ac_34;CRW_23S_B_F_18;1784
CRW_23S_B_Ac_34;CRW_23S_B_F_19;1784
CRW_23S_B_Ac_34;CRW_23S_B_F_22;1789
CRW_23S_B_Ac_34;CRW_23S_B_F_23;1776
CRW_23S_B_Ac_34;CRW_23S_B_F_3;1784
CRW_23S_B_Ac_34;CRW_23S_B_F_30;1786
CRW_23S_B_Ac_34;CRW_23S_B_F_32;1786
CRW_23S_B_Ac_34;CRW_23S_B_F_33;1790
CRW_23S_B_Ac_34;CRW_23S_B_F_4;1789
CRW_23S_B_Ac_34;CRW_23S_B_F_45;1792
CRW_23S_B_Ac_34;CRW_23S_B_F_46;1794
CRW_23S_B_Ac_34;CRW_23S_B_P_1;1789
CRW_23S_B_Ac_34;CRW_23S_B_P_10;1781
CRW_23S_B_Ac_34;CRW_23S_B_P_11;1780
CRW_23S_B_Ac_34;CRW_23S_B_P_12;1790
CRW_23S_B_Ac_34;CRW_23S_B_P_2;1786
CRW_23S_B_Ac_34;CRW_23S_B_P_24;1787
CRW_23S_B_Ac_34;CRW_23S_B_P_27;1784
CRW_23S_B_Ac_34;CRW_23S_B_P_28;1740
CRW_23S_B_Ac_34;CRW_23S_B_P_29;1786
CRW_23S_B_Ac_34;CRW_23S_B_P_38;1783
CRW_23S_B_Ac_34;CRW_23S_B_P_39;1783
CRW_23S_B_Ac_34;CRW_23S_B_P_40;1775
CRW_23S_B_Ac_34;CRW_23S_B_P_41;1785
CRW_23S_B_Ac_34;CRW_23S_B_P_43;1733
CRW_23S_B_Ac_34;CRW_23S_B_P_44;1774
CRW_23S_B_Ac_34;CRW_23S_B_P_5;1754
CRW_23S_B_Ac_34;CRW_23S_B_P_6;1765
CRW_23S_B_Ac_34;CRW_23S_B_P_7;1761
CRW_23S_B_Ac_34;CRW_23S_B_P_9;1776
CRW_23S_B_Ac_34;CRW_23S_B_S_31;1801
CRW_23S_B_Ac_34;CRW_23S_B_S_50;1802
CRW_23S_B_Ac_34;CRW_23S_B_S_8;1797
CRW_23S_B_Ac_34;CRW_23S_B_T_36;1785
CRW_23S_B_Ac_34;CRW_23S_B_T_37;1784
CRW_23S_B_Ac_35;CRW_23S_B_C_13;1757
CRW_23S_B_Ac_35;CRW_23S_B_D_20;1752
CRW_23S_B_Ac_35;CRW_23S_B_D_21;1752
CRW_23S_B_Ac_35;CRW_23S_B_D_49;1722
CRW_23S_B_Ac_35;CRW_23S_B_F_16;1752
CRW_23S_B_Ac_35;CRW_23S_B_F_17;1756
CRW_23S_B_Ac_35;CRW_23S_B_F_18;1756
CRW_23S_B_Ac_35;CRW_23S_B_F_19;1756
CRW_23S_B_Ac_35;CRW_23S_B_F_22;1761
CRW_23S_B_Ac_35;CRW_23S_B_F_23;1748
CRW_23S_B_Ac_35;CRW_23S_B_F_3;1756
CRW_23S_B_Ac_35;CRW_23S_B_F_30;1758
CRW_23S_B_Ac_35;CRW_23S_B_F_32;1758
CRW_23S_B_Ac_35;CRW_23S_B_F_33;1762
CRW_23S_B_Ac_35;CRW_23S_B_F_4;1761
CRW_23S_B_Ac_35;CRW_23S_B_F_45;1764
CRW_23S_B_Ac_35;CRW_23S_B_F_46;1766
CRW_23S_B_Ac_35;CRW_23S_B_P_1;1761
CRW_23S_B_Ac_35;CRW_23S_B_P_10;1753
CRW_23S_B_Ac_35;CRW_23S_B_P_11;1752
CRW_23S_B_Ac_35;CRW_23S_B_P_12;1762
CRW_23S_B_Ac_35;CRW_23S_B_P_2;1758
CRW_23S_B_Ac_35;CRW_23S_B_P_24;1759
CRW_23S_B_Ac_35;CRW_23S_B_P_27;1756
CRW_23S_B_Ac_35;CRW_23S_B_P_28;1712
CRW_23S_B_Ac_35;CRW_23S_B_P_29;1758
CRW_23S_B_Ac_35;CRW_23S_B_P_38;1755
CRW_23S_B_Ac_35;CRW_23S_B_P_39;1755
CRW_23S_B_Ac_35;CRW_23S_B_P_40;1747
CRW_23S_B_Ac_35;CRW_23S_B_P_41;1757
CRW_23S_B_Ac_35;CRW_23S_B_P_43;1705
CRW_23S_B_Ac_35;CRW_23S_B_P_44;1746
CRW_23S_B_Ac_35;CRW_23S_B_P_5;1726
CRW_23S_B_Ac_35;CRW_23S_B_P_6;1737
CRW_23S_B_Ac_35;CRW_23S_B_P_7;1733
CRW_23S_B_Ac_35;CRW_23S_B_P_9;1748
CRW_23S_B_Ac_35;CRW_23S_B_S_31;839
CRW_23S_B_Ac_35;CRW_23S_B_S_50;838
CRW_23S_B_Ac_35;CRW_23S_B_S_8;811
CRW_23S_B_Ac_35;CRW_23S_B_T_36;1757
CRW_23S_B_Ac_35;CRW_23S_B_T_37;1756
CRW_23S_B_C_13;CRW_23S_B_D_20;761
CRW_23S_B_C_13;CRW_23S_B_D_21;761
CRW_23S_B_C_13;CRW_23S_B_D_49;1683
CRW_23S_B_C_13;CRW_23S_B_F_16;656
CRW_23S_B_C_13;CRW_23S_B_F_17;740
CRW_23S_B_C_13;CRW_23S_B_F_18;740
CRW_23S_B_C_13;CRW_23S_B_F_19;740
CRW_23S_B_C_13;CRW_23S_B_F_22;816
CRW_23S_B_C_13;CRW_23S_B_F_23;749
CRW_23S_B_C_13;CRW_23S_B_F_3;791
CRW_23S_B_C_13;CRW_23S_B_F_30;776
CRW_23S_B_C_13;CRW_23S_B_F_32;702
CRW_23S_B_C_13;CRW_23S_B_F_33;770
CRW_23S_B_C_13;CRW_23S_B_F_4;518
CRW_23S_B_C_13;CRW_23S_B_F_45;786
CRW_23S_B_C_13;CRW_23S_B_F_46;780
CRW_23S_B_C_13;CRW_23S_B_P_1;469
CRW_23S_B_C_13;CRW_23S_B_P_10;799
CRW_23S_B_C_13;CRW_23S_B_P_11;785
CRW_23S_B_C_13;CRW_23S_B_P_12;799
CRW_23S_B_C_13;CRW_23S_B_P_2;766
CRW_23S_B_C_13;CRW_23S_B_P_24;755
CRW_23S_B_C_13;CRW_23S_B_P_27;682
CRW_23S_B_C_13;CRW_23S_B_P_28;1673
CRW_23S_B_C_13;CRW_23S_B_P_29;709
CRW_23S_B_C_13;CRW_23S_B_P_38;783
CRW_23S_B_C_13;CRW_23S_B_P_39;783
CRW_23S_B_C_13;CRW_23S_B_P_40;773
CRW_23S_B_C_13;CRW_23S_B_P_41;734
CRW_23S_B_C_13;CRW_23S_B_P_43;1666
CRW_23S_B_C_13;CRW_23S_B_P_44;808
CRW_23S_B_C_13;CRW_23S_B_P_5;1687
CRW_23S_B_C_13;CRW_23S_B_P_6;796
CRW_23S_B_C_13;CRW_23S_B_P_7;795
CRW_23S_B_C_13;CRW_23S_B_P_9;796
CRW_23S_B_C_13;CRW_23S_B_S_31;806
CRW_23S_B_C_13;CRW_23S_B_S_50;800
CRW_23S_B_C_13;CRW_23S_B_S_8;792
CRW_23S_B_C_13;CRW_23S_B_T_36;678
CRW_23S_B_C_13;CRW_23S_B_T_37;680
CRW_23S_B_D_20;CRW_23S_B_D_21;0
CRW_23S_B_D_20;CRW_23S_B_D_49;1678
CRW_23S_B_D_20;CRW_23S_B_F_16;766
CRW_23S_B_D_20;CRW_23S_B_F_17;748
CRW_23S_B_D_20;CRW_23S_B_F_18;748
CRW_23S_B_D_20;CRW_23S_B_F_19;748
CRW_23S_B_D_20;CRW_23S_B_F_22;788
CRW_23S_B_D_20;CRW_23S_B_F_23;678
CRW_23S_B_D_20;CRW_23S_B_F_3;817
CRW_23S_B_D_20;CRW_23S_B_F_30;800
CRW_23S_B_D_20;CRW_23S_B_F_32;775
CRW_23S_B_D_20;CRW_23S_B_F_33;788
CRW_23S_B_D_20;CRW_23S_B_F_4;801
CRW_23S_B_D_20;CRW_23S_B_F_45;789
CRW_23S_B_D_20;CRW_23S_B_F_46;789
CRW_23S_B_D_20;CRW_23S_B_P_1;765
CRW_23S_B_D_20;CRW_23S_B_P_10;786
CRW_23S_B_D_20;CRW_23S_B_P_11;768
CRW_23S_B_D_20;CRW_23S_B_P_12;690
CRW_23S_B_D_20;CRW_23S_B_P_2;778
CRW_23S_B_D_20;CRW_23S_B_P_24;719
CRW_23S_B_D_20;CRW_23S_B_P_27;628
CRW_23S_B_D_20;CRW_23S_B_P_28;1668
CRW_23S_B_D_20;CRW_23S_B_P_29;756
CRW_23S_B_D_20;CRW_23S_B_P_38;735
CRW_23S_B_D_20;CRW_23S_B_P_39;735
CRW_23S_B_D_20;CRW_23S_B_P_40;776
CRW_23S_B_D_20;CRW_23S_B_P_41;762
CRW_23S_B_D_20;CRW_23S_B_P_43;1661
CRW_23S_B_D_20;CRW_23S_B_P_44;792
CRW_23S_B_D_20;CRW_23S_B_P_5;803
CRW_23S_B_D_20;CRW_23S_B_P_6;786
CRW_23S_B_D_20;CRW_23S_B_P_7;809
CRW_23S_B_D_20;CRW_23S_B_P_9;786
CRW_23S_B_D_20;CRW_23S_B_S_31;799
CRW_23S_B_D_20;CRW_23S_B_S_50;784
CRW_23S_B_D_20;CRW_23S_B_S_8;786
CRW_23S_B_D_20;CRW_23S_B_T_36;763
CRW_23S_B_D_20;CRW_23S_B_T_37;751
CRW_23S_B_D_21;CRW_23S_B_D_49;1678
CRW_23S_B_D_21;CRW_23S_B_F_16;766
CRW_23S_B_D_21;CRW_23S_B_F_17;748
CRW_23S_B_D_21;CRW_23S_B_F_18;748
CRW_23S_B_D_21;CRW_23S_B_F_19;748
CRW_23S_B_D_21;CRW_23S_B_F_22;788
CRW_23S_B_D_21;CRW_23S_B_F_23;678
CRW_23S_B_D_21;CRW_23S_B_F_3;817
CRW_23S_B_D_21;CRW_23S_B_F_30;800
CRW_23S_B_D_21;CRW_23S_B_F_32;775
CRW_23S_B_D_21;CRW_23S_B_F_33;788
CRW_23S_B_D_21;CRW_23S_B_F_4;801
CRW_23S_B_D_21;CRW_23S_B_F_45;789
CRW_23S_B_D_21;CRW_23S_B_F_46;789
CRW_23S_B_D_21;CRW_23S_B_P_1;765
CRW_23S_B_D_21;CRW_23S_B_P_10;786
CRW_23S_B_D_21;CRW_23S_B_P_11;768
CRW_23S_B_D_21;CRW_23S_B_P_12;690
CRW_23S_B_D_21;CRW_23S_B_P_2;778
CRW_23S_B_D_21;CRW_23S_B_P_24;719
CRW_23S_B_D_21;CRW_23S_B_P_27;628
CRW_23S_B_D_21;CRW_23S_B_P_28;1668
CRW_23S_B_D_21;CRW_23S_B_P_29;756
CRW_23S_B_D_21;CRW_23S_B_P_38;735
CRW_23S_B_D_21;CRW_23S_B_P_39;735
CRW_23S_B_D_21;CRW_23S_B_P_40;776
CRW_23S_B_D_21;CRW_23S_B_P_41;762
CRW_23S_B_D_21;CRW_23S_B_P_43;1661
CRW_23S_B_D_21;CRW_23S_B_P_44;792
CRW_23S_B_D_21;CRW_23S_B_P_5;803
CRW_23S_B_D_21;CRW_23S_B_P_6;786
CRW_23S_B_D_21;CRW_23S_B_P_7;809
CRW_23S_B_D_21;CRW_23S_B_P_9;786
CRW_23S_B_D_21;CRW_23S_B_S_31;799
CRW_23S_B_D_21;CRW_23S_B_S_50;784
CRW_23S_B_D_21;CRW_23S_B_S_8;786
CRW_23S_B_D_21;CRW_23S_B_T_36;763
CRW_23S_B_D_21;CRW_23S_B_T_37;751
CRW_23S_B_D_49;CRW_23S_B_F_16;1678
CRW_23S_B_D_49;CRW_23S_B_F_17;1682
CRW_23S_B_D_49;CRW_23S_B_F_18;1682
CRW_23S_B_D_49;CRW_23S_B_F_19;1682
CRW_23S_B_D_49;CRW_23S_B_F_22;1687
CRW_23S_B_D_49;CRW_23S_B_F_23;767
CRW_23S_B_D_49;CRW_23S_B_F_3;1682
